Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
279000,1800,APARTMENT,APARTMENT,GOOD,3,100.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant
285000,6700,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Arlon,Luxembourg
155000,6900,APARTMENT,APARTMENT,GOOD,3,85.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Marche-en-Famenne,Luxembourg
160000,4460,HOUSE,HOUSE,JUST_RENOVATED,2,75.0,0,1.0,0.0,64.0,2.0,0.0,0.0,Grâce-Hollogne,Liège
225000,9300,HOUSE,HOUSE,GOOD,3,100.0,0,0.0,0.0,121.0,3.0,0.0,0.0,Aalst,East Flanders
350000,1210,APARTMENT,DUPLEX,GOOD,3,150.0,1,0.0,0.0,0.0,3.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
386000,1800,APARTMENT,DUPLEX,GOOD,3,146.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Vilvoorde,Flemish Brabant
695000,2580,APARTMENT,APARTMENT,GOOD,3,153.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Putte,Antwerp
280000,5300,APARTMENT,DUPLEX,GOOD,3,111.0,0,1.0,1.0,0.0,3.0,0.0,0.0,Andenne,Namur
130000,4100,HOUSE,HOUSE,AS_NEW,3,100.0,0,0.0,0.0,50.0,2.0,0.0,0.0,Seraing,Liège
385000,3010,APARTMENT,APARTMENT,GOOD,2,122.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
205000,3300,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,71.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Tienen,Other
289000,4100,HOUSE,HOUSE,AS_NEW,3,164.0,0,1.0,1.0,332.0,3.0,0.0,0.0,Seraing,Liège
124000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,2,72.0,0,0.0,0.0,60.0,3.0,0.0,0.0,Geraardsbergen,East Flanders
339000,1600,HOUSE,HOUSE,TO_BE_DONE_UP,4,177.0,0,1.0,0.0,192.0,3.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant
289879,2800,APARTMENT,APARTMENT,GOOD,1,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
380000,1030,APARTMENT,APARTMENT,GOOD,3,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
280000,1180,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital
350000,8400,APARTMENT,APARTMENT,AS_NEW,1,54.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
517500,1190,APARTMENT,APARTMENT,AS_NEW,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital
205000,8210,APARTMENT,APARTMENT,GOOD,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Zedelgem,Other
653049,9000,APARTMENT,APARTMENT,AS_NEW,1,77.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
258000,8400,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
149000,7860,HOUSE,HOUSE,GOOD,2,120.0,0,1.0,0.0,70.0,2.0,0.0,0.0,Lessines,Hainaut
440000,9800,APARTMENT,APARTMENT,GOOD,3,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders
162000,2070,APARTMENT,APARTMENT,GOOD,2,54.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Zwijndrecht,Antwerp
312475,2300,APARTMENT,APARTMENT,GOOD,2,117.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp
365000,7190,HOUSE,HOUSE,GOOD,4,215.0,0,0.0,1.0,193.0,2.0,0.0,0.0,Écaussinnes,Hainaut
245000,1030,APARTMENT,APARTMENT,GOOD,1,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital
275000,2830,APARTMENT,APARTMENT,GOOD,2,86.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Willebroek,Antwerp
220000,2870,APARTMENT,SERVICE_FLAT,GOOD,2,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Puurs-Sint-Amands,Antwerp
475000,2600,HOUSE,HOUSE,GOOD,3,164.0,0,1.0,1.0,82.0,3.0,0.0,0.0,Antwerpen,Antwerp
405000,2610,APARTMENT,APARTMENT,JUST_RENOVATED,3,128.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
350000,9960,HOUSE,HOUSE,GOOD,3,210.0,0,0.0,0.0,460.0,4.0,0.0,0.0,Assenede,East Flanders
165000,4607,HOUSE,HOUSE,TO_RENOVATE,4,229.0,0,0.0,1.0,207.0,2.0,0.0,0.0,Dalhem,Liège
529000,1000,APARTMENT,APARTMENT,AS_NEW,3,134.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
699000,8300,APARTMENT,APARTMENT,GOOD,2,102.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
269000,9700,APARTMENT,SERVICE_FLAT,AS_NEW,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oudenaarde,East Flanders
285000,3010,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,2,112.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Leuven,Flemish Brabant
330000,9310,HOUSE,HOUSE,GOOD,3,162.0,0,1.0,0.0,228.0,2.0,0.0,0.0,Aalst,East Flanders
399000,9506,HOUSE,HOUSE,GOOD,3,165.0,0,1.0,0.0,620.0,3.0,0.0,0.0,Geraardsbergen,East Flanders
189500,6800,APARTMENT,APARTMENT,AS_NEW,1,59.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Libramont-Chevigny,Luxembourg
198000,2235,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4,109.0,0,1.0,1.0,598.0,4.0,1.0,0.0,Hulshout,Antwerp
335000,8800,HOUSE,HOUSE,GOOD,3,124.0,0,1.0,0.0,394.0,3.0,0.0,0.0,Roeselare,Other
179000,8450,APARTMENT,APARTMENT,GOOD,1,45.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Bredene,Other
285000,1070,APARTMENT,APARTMENT,AS_NEW,3,97.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
465000,1325,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Chaumont-Gistoux,Walloon Brabant
290000,6600,APARTMENT,APARTMENT,GOOD,3,121.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Bastogne,Luxembourg
497000,3010,APARTMENT,DUPLEX,GOOD,2,110.0,1,1.0,1.0,0.0,4.0,0.0,0.0,Leuven,Flemish Brabant
275000,8400,APARTMENT,APARTMENT,GOOD,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
635000,2830,HOUSE,HOUSE,GOOD,4,195.0,0,1.0,0.0,621.0,3.0,0.0,0.0,Willebroek,Antwerp
380000,2490,HOUSE,HOUSE,GOOD,3,176.0,0,1.0,0.0,671.0,4.0,0.0,0.0,Balen,Antwerp
179000,3600,APARTMENT,APARTMENT,GOOD,2,100.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Genk,Limburg
592796,3000,HOUSE,HOUSE,AS_NEW,4,231.0,0,1.0,1.0,136.0,3.0,0.0,0.0,Leuven,Flemish Brabant
249000,8500,HOUSE,HOUSE,GOOD,3,136.0,0,1.0,0.0,75.0,2.0,0.0,0.0,Kortrijk,Other
345000,6700,APARTMENT,APARTMENT,GOOD,2,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Arlon,Luxembourg
475000,1000,APARTMENT,APARTMENT,GOOD,3,125.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
214000,4682,HOUSE,HOUSE,GOOD,2,124.0,0,1.0,1.0,330.0,2.0,0.0,0.0,Oupeye,Liège
295000,9400,APARTMENT,PENTHOUSE,GOOD,2,97.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ninove,East Flanders
499700,2820,HOUSE,HOUSE,AS_NEW,4,165.0,0,1.0,0.0,211.0,2.0,0.0,0.0,Bonheiden,Antwerp
299000,9300,APARTMENT,APARTMENT,GOOD,3,140.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
349000,1500,APARTMENT,APARTMENT,JUST_RENOVATED,3,126.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Halle,Flemish Brabant
495000,1200,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
389000,2800,HOUSE,HOUSE,GOOD,3,156.0,0,1.0,0.0,102.0,3.0,0.0,0.0,Mechelen,Antwerp
419113,9700,HOUSE,HOUSE,GOOD,4,153.0,0,0.0,0.0,231.0,3.0,0.0,0.0,Oudenaarde,East Flanders
175000,1070,APARTMENT,APARTMENT,TO_RENOVATE,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
520000,6782,HOUSE,HOUSE,JUST_RENOVATED,4,153.0,0,1.0,0.0,558.0,3.0,0.0,0.0,Messancy,Luxembourg
435000,1060,APARTMENT,PENTHOUSE,AS_NEW,1,73.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Gilles,Brussels Capital
219000,2060,APARTMENT,APARTMENT,GOOD,1,56.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
189000,2870,APARTMENT,APARTMENT,GOOD,1,57.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Puurs-Sint-Amands,Antwerp
159000,2640,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Mortsel,Antwerp
375000,2640,HOUSE,HOUSE,TO_RENOVATE,4,200.0,0,0.0,0.0,152.0,3.0,0.0,0.0,Mortsel,Antwerp
419368,9052,APARTMENT,APARTMENT,GOOD,2,99.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
249000,2050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
375000,9000,APARTMENT,APARTMENT,GOOD,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
420000,1600,HOUSE,VILLA,TO_BE_DONE_UP,2,150.0,0,1.0,0.0,521.0,4.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant
790000,1150,HOUSE,HOUSE,AS_NEW,4,194.0,1,1.0,1.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
249000,4020,HOUSE,HOUSE,AS_NEW,3,130.0,0,1.0,0.0,97.0,2.0,0.0,0.0,Liège,Liège
450000,9750,HOUSE,HOUSE,GOOD,3,209.0,0,1.0,1.0,524.0,4.0,0.0,0.0,Kruisem,East Flanders
190000,2400,APARTMENT,APARTMENT,GOOD,1,68.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Dessel,Antwerp
160000,5020,HOUSE,HOUSE,TO_BE_DONE_UP,2,67.0,0,0.0,1.0,95.0,2.0,0.0,0.0,Namur,Namur
305000,7700,APARTMENT,PENTHOUSE,GOOD,3,165.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Mouscron,Hainaut
450000,1652,HOUSE,HOUSE,GOOD,3,130.0,0,1.0,1.0,679.0,4.0,0.0,0.0,Beersel,Flemish Brabant
285000,3190,APARTMENT,APARTMENT,GOOD,3,107.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Boortmeerbeek,Flemish Brabant
185000,8501,HOUSE,HOUSE,GOOD,3,102.0,0,1.0,1.0,250.0,2.0,0.0,0.0,Kortrijk,Other
375000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,1,86.0,1,0.0,1.0,0.0,2.0,0.0,1.0,Gent,East Flanders
420150,3500,APARTMENT,APARTMENT,GOOD,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Hasselt,Limburg
359000,9500,HOUSE,HOUSE,AS_NEW,3,150.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
465000,8620,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other
595000,1140,APARTMENT,APARTMENT,AS_NEW,2,135.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Evere,Brussels Capital
299000,2600,APARTMENT,APARTMENT,GOOD,2,113.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
169000,4100,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,2,180.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Seraing,Liège
335000,1150,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
119000,4480,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,1.0,0.0,3.0,0.0,1.0,Engis,Liège
257000,3300,HOUSE,HOUSE,TO_RENOVATE,4,174.0,0,1.0,0.0,80.0,2.0,0.0,0.0,Tienen,Other
194000,9300,APARTMENT,APARTMENT,GOOD,2,113.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
280000,2140,APARTMENT,GROUND_FLOOR,TO_RENOVATE,2,84.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
399000,3800,APARTMENT,APARTMENT,GOOD,3,120.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Sint-Truiden,Limburg
105000,7110,HOUSE,HOUSE,TO_RENOVATE,3,154.0,0,1.0,0.0,170.0,2.0,0.0,0.0,La Louvière,Hainaut
235000,9500,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,0.0,285.0,3.0,0.0,0.0,Geraardsbergen,East Flanders
115000,5300,APARTMENT,APARTMENT,GOOD,1,63.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Andenne,Namur
229000,3050,HOUSE,HOUSE,TO_RENOVATE,2,120.0,0,0.0,1.0,200.0,2.0,0.0,0.0,Oud-Heverlee,Flemish Brabant
198000,8790,APARTMENT,APARTMENT,GOOD,1,90.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Waregem,Other
648000,2850,APARTMENT,APARTMENT,AS_NEW,3,204.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Boom,Antwerp
490000,9051,APARTMENT,GROUND_FLOOR,AS_NEW,2,137.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Gent,East Flanders
388000,9150,HOUSE,HOUSE,GOOD,3,147.0,0,0.0,0.0,180.0,3.0,0.0,0.0,Kruibeke,East Flanders
195000,4020,APARTMENT,APARTMENT,GOOD,2,124.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Liège,Liège
325000,2275,APARTMENT,APARTMENT,AS_NEW,3,115.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lille,Antwerp
185000,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,72.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
265000,9880,HOUSE,HOUSE,GOOD,2,124.0,0,0.0,0.0,248.0,3.0,0.0,0.0,Aalter,East Flanders
495000,8000,HOUSE,HOUSE,TO_BE_DONE_UP,4,156.0,0,0.0,0.0,68.0,3.0,0.0,0.0,Brugge,Other
165000,1070,APARTMENT,APARTMENT,GOOD,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
465000,2180,HOUSE,HOUSE,AS_NEW,3,181.0,0,0.0,0.0,180.0,3.0,0.0,0.0,Antwerpen,Antwerp
195000,6180,APARTMENT,APARTMENT,GOOD,2,114.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Courcelles,Hainaut
260000,8710,HOUSE,HOUSE,GOOD,4,177.0,0,0.0,0.0,589.0,3.0,0.0,0.0,Wielsbeke,Other
345000,9000,APARTMENT,APARTMENT,AS_NEW,2,88.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Gent,East Flanders
55000,7301,APARTMENT,KOT,GOOD,1,16.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Boussu,Hainaut
185000,4821,HOUSE,HOUSE,GOOD,3,100.0,0,1.0,1.0,101.0,2.0,0.0,0.0,Dison,Liège
376000,9890,HOUSE,HOUSE,AS_NEW,3,174.0,1,1.0,1.0,198.0,3.0,0.0,0.0,Gavere,East Flanders
299000,8800,APARTMENT,APARTMENT,GOOD,2,129.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
435000,1050,APARTMENT,DUPLEX,AS_NEW,2,112.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
349000,9940,HOUSE,HOUSE,GOOD,2,132.0,0,0.0,1.0,404.0,3.0,0.0,0.0,Evergem,East Flanders
375000,9600,APARTMENT,APARTMENT,GOOD,4,173.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Renaix,East Flanders
570000,1160,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,3,120.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Auderghem,Brussels Capital
179000,4101,HOUSE,HOUSE,TO_RENOVATE,4,200.0,0,1.0,1.0,155.0,3.0,0.0,0.0,Seraing,Liège
355000,9000,APARTMENT,APARTMENT,GOOD,3,101.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
675000,8300,APARTMENT,APARTMENT,AS_NEW,2,89.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
380000,5590,HOUSE,APARTMENT_BLOCK,AS_NEW,4,172.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Ciney,Namur
349000,1070,HOUSE,HOUSE,GOOD,4,200.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
199000,2100,APARTMENT,APARTMENT,AS_NEW,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
415000,2200,HOUSE,HOUSE,GOOD,3,166.0,0,1.0,0.0,254.0,3.0,0.0,0.0,Herentals,Antwerp
398000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,1,92.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
845000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,75.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
389000,9000,APARTMENT,APARTMENT,GOOD,2,79.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
585000,8370,APARTMENT,APARTMENT,AS_NEW,3,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
395000,8300,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,61.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
235000,1000,APARTMENT,APARTMENT,GOOD,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
275000,4130,APARTMENT,DUPLEX,AS_NEW,3,130.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Esneux,Liège
189000,2610,APARTMENT,APARTMENT,AS_NEW,1,69.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
267400,2560,APARTMENT,APARTMENT,GOOD,1,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nijlen,Antwerp
435000,1420,APARTMENT,APARTMENT,GOOD,3,138.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Braine-l'Alleud,Walloon Brabant
850000,1150,APARTMENT,APARTMENT,AS_NEW,1,95.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
149500,8570,APARTMENT,APARTMENT,GOOD,1,56.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anzegem,Other
475000,1150,APARTMENT,APARTMENT,AS_NEW,2,83.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
402756,1800,APARTMENT,APARTMENT,AS_NEW,2,119.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Vilvoorde,Flemish Brabant
549000,9820,HOUSE,HOUSE,JUST_RENOVATED,4,205.0,0,1.0,0.0,117.0,3.0,0.0,0.0,Merelbeke,East Flanders
329000,2940,HOUSE,HOUSE,JUST_RENOVATED,2,137.0,0,0.0,1.0,0.0,2.0,0.0,0.0,Stabroek,Antwerp
255000,3350,HOUSE,HOUSE,GOOD,3,201.0,0,1.0,1.0,197.0,3.0,0.0,0.0,Linter,Other
460000,2300,APARTMENT,PENTHOUSE,GOOD,3,198.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp
302000,2500,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lier,Antwerp
765000,8300,APARTMENT,APARTMENT,AS_NEW,2,73.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
269000,8630,HOUSE,HOUSE,AS_NEW,2,185.0,0,0.0,1.0,221.0,3.0,0.0,0.0,Veurne,Hainaut
389000,8490,HOUSE,HOUSE,TO_BE_DONE_UP,3,157.0,0,1.0,0.0,744.0,3.0,0.0,0.0,Jabbeke,Other
485000,1740,HOUSE,HOUSE,AS_NEW,4,270.0,1,1.0,1.0,145.0,2.0,0.0,0.0,Ternat,Flemish Brabant
415000,1180,APARTMENT,APARTMENT,GOOD,3,88.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital
385000,8200,HOUSE,HOUSE,GOOD,4,140.0,0,1.0,1.0,200.0,2.0,0.0,0.0,Brugge,Other
140000,7141,HOUSE,HOUSE,TO_RENOVATE,2,146.0,0,1.0,1.0,400.0,2.0,0.0,0.0,Morlanwelz,Hainaut
249000,2800,APARTMENT,APARTMENT,GOOD,1,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
445000,2200,HOUSE,HOUSE,GOOD,3,195.0,0,1.0,0.0,341.0,3.0,0.0,0.0,Herentals,Antwerp
247500,8501,HOUSE,HOUSE,GOOD,3,157.0,0,1.0,0.0,402.0,3.0,0.0,0.0,Kortrijk,Other
439000,9840,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,0.0,317.0,3.0,0.0,0.0,De Pinte,East Flanders
425000,1050,APARTMENT,APARTMENT,AS_NEW,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
420000,1180,APARTMENT,APARTMENT,JUST_RENOVATED,2,118.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Uccle,Brussels Capital
170000,9600,HOUSE,HOUSE,GOOD,2,114.0,0,1.0,0.0,100.0,2.0,0.0,0.0,Renaix,East Flanders
349000,4630,HOUSE,BUNGALOW,AS_NEW,3,155.0,0,1.0,1.0,659.0,4.0,0.0,0.0,Soumagne,Liège
699000,8400,APARTMENT,APARTMENT,AS_NEW,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
229000,2150,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Borsbeek,Antwerp
220000,7850,APARTMENT,APARTMENT,AS_NEW,1,52.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Silly,Hainaut
190000,6040,HOUSE,APARTMENT_BLOCK,GOOD,2,190.0,0,0.0,0.0,130.0,3.0,0.0,0.0,Charleroi,Hainaut
159900,4420,HOUSE,HOUSE,GOOD,3,80.0,1,1.0,0.0,100.0,2.0,0.0,0.0,Saint-Nicolas,Liège
217000,1140,APARTMENT,APARTMENT,GOOD,1,42.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital
395000,2050,APARTMENT,PENTHOUSE,AS_NEW,2,106.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
775000,1150,APARTMENT,APARTMENT,AS_NEW,2,134.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
379000,1050,HOUSE,HOUSE,TO_BE_DONE_UP,2,90.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
269000,8710,HOUSE,HOUSE,GOOD,4,187.0,0,0.0,0.0,210.0,3.0,0.0,0.0,Wielsbeke,Other
485000,1853,HOUSE,HOUSE,GOOD,4,145.0,0,0.0,0.0,270.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant
385000,1030,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
245000,1200,APARTMENT,SERVICE_FLAT,AS_NEW,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
669000,8300,APARTMENT,APARTMENT,AS_NEW,2,83.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
385000,1500,HOUSE,HOUSE,GOOD,2,115.0,0,1.0,1.0,387.0,3.0,0.0,0.0,Halle,Flemish Brabant
379000,3370,HOUSE,HOUSE,GOOD,4,180.0,0,1.0,0.0,477.0,4.0,0.0,0.0,Boutersem,Other
125000,5377,HOUSE,COUNTRY_COTTAGE,GOOD,3,66.0,0,1.0,0.0,66.0,4.0,0.0,0.0,Somme-Leuze,Namur
685000,1020,HOUSE,HOUSE,GOOD,4,250.0,1,1.0,1.0,280.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
249000,9230,HOUSE,HOUSE,TO_RENOVATE,3,150.0,0,0.0,0.0,284.0,3.0,0.0,0.0,Wetteren,East Flanders
235000,1160,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Auderghem,Brussels Capital
275000,4020,HOUSE,HOUSE,JUST_RENOVATED,4,189.0,0,0.0,1.0,246.0,2.0,0.0,0.0,Liège,Liège
325000,1800,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant
280000,1932,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,1.0,1.0,Zaventem,Flemish Brabant
160000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,4,147.0,0,1.0,0.0,140.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
339000,8000,HOUSE,HOUSE,GOOD,3,125.0,0,0.0,0.0,65.0,3.0,0.0,0.0,Brugge,Other
253000,8450,APARTMENT,APARTMENT,GOOD,2,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bredene,Other
199000,8430,APARTMENT,APARTMENT,GOOD,1,45.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
249000,1500,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Halle,Flemish Brabant
210000,2000,APARTMENT,APARTMENT,GOOD,1,39.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
399000,8300,APARTMENT,APARTMENT,GOOD,1,48.0,1,0.0,0.0,0.0,2.0,1.0,1.0,Knokke-Heist,Other
